2026-09-25 01:05:02.906 | DEBUG    | ailoveshen.infrastructure.events:subscribe:98 - Handler subscribed to HouseDesignedEvent
2026-09-25 01:22:11.032 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [166] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 22275, door closed) (10.4s)
2026-09-25 01:22:18.920 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:22:18.921 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [167] through_night() (remaining 1) -> wait inside (conf 1.00): FAILED failed: interrupted: took damage (skeleton nearby) (7.9s)
2026-09-25 01:22:29.369 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:22:29.370 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [168] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 22635, door closed) (10.4s)
2026-09-25 01:22:39.828 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:22:39.829 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [169] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 22855, door closed) (10.4s)
2026-09-25 01:22:41.542 | INFO     | ailoveshen.infrastructure.adapters.gemini.gemini_text_generator:_log_usage:205 - Gemini gemini-3.8-flash: 1698ms, prompt=865 thoughts=None output=45 total=910
2026-09-25 01:22:41.558 | INFO     | ailoveshen.application.use_cases.play:_decide_goal:381 - Goal: through_night() (goal through_night() stalled (no progress in 8 steps)) - 外にスケルトンがいて朝まで残り約1分なので、引き続き家の中で安全に夜を明かします。; remaining 1
2026-09-25 01:22:41.558 | DEBUG    | ailoveshen.infrastructure.events:publish:61 - Publishing GoalSetEvent to 1 handler(s)
[goal] through_night(): 外にスケルトンがいて朝まで残り約1分なので、引き続き家の中で安全に夜を明かします。
2026-09-25 01:22:52.073 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:22:52.073 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [170] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 23095, door closed) (10.5s)
2026-09-25 01:22:54.276 | INFO     | ailoveshen.infrastructure.adapters.gemini.gemini_text_generator:_log_usage:205 - Gemini gemini-3.8-flash: 2189ms, prompt=870 thoughts=None output=40 total=910
2026-09-25 01:22:54.289 | INFO     | ailoveshen.application.use_cases.play:_decide_goal:381 - Goal: through_night() (the time of day changed from night to dawn) - まだ明け方で外にスケルトンがいるため、完全に朝になるまで家の中で待ちます。; remaining 1
2026-09-25 01:22:54.290 | DEBUG    | ailoveshen.infrastructure.events:publish:61 - Publishing GoalSetEvent to 1 handler(s)
[goal] through_night(): まだ明け方で外にスケルトンがいるため、完全に朝になるまで家の中で待ちます。
2026-09-25 01:23:04.535 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:23:04.535 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [171] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 23335, door closed) (10.2s)
2026-09-25 01:23:14.992 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:23:14.992 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [172] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 23555, door closed) (10.4s)
2026-09-25 01:23:20.183 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:23:20.184 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [173] through_night() (remaining 1) -> wait inside (conf 1.00): FAILED failed: interrupted: took damage (spider nearby) (5.2s)
2026-09-25 01:23:30.857 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:23:30.857 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [174] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 23875, door closed) (10.7s)
2026-09-25 01:23:41.388 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:23:41.388 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [175] through_night() (remaining 1) -> wait inside (conf 1.00): ok waited (time 75, door closed) (10.5s)
2026-09-25 01:23:45.888 | INFO     | ailoveshen.infrastructure.adapters.gemini.gemini_text_generator:_log_usage:205 - Gemini gemini-3.8-flash: 4485ms, prompt=867 thoughts=None output=56 total=923
2026-09-25 01:23:46.058 | INFO     | ailoveshen.application.use_cases.play:_decide_goal:381 - Goal: have(wooden_sword, 1) (goal through_night() is met) - 昼になったので、外の敵への自衛や今後の探索に備えて木の剣を作ります。; remaining 4
2026-09-25 01:23:46.058 | DEBUG    | ailoveshen.infrastructure.events:publish:61 - Publishing GoalSetEvent to 1 handler(s)
[goal] have(wooden_sword, 1): 昼になったので、外の敵への自衛や今後の探索に備えて木の剣を作ります。
2026-09-25 01:23:46.712 | INFO     | ailoveshen.infrastructure.adapters.jev.jev_action_selector:select:71 - Jev jev-1.13.0: 514ms, input=1036 -> wait inside (confidence 0.10)
2026-09-25 01:23:57.546 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:23:57.546 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [176] have(wooden_sword, 1) (remaining 4) -> wait inside (conf 0.10): ok waited (time 395, door closed) (10.7s)
2026-09-25 01:23:58.310 | INFO     | ailoveshen.infrastructure.adapters.jev.jev_action_selector:select:71 - Jev jev-1.13.0: 613ms, input=1038 -> craft stick x1 (confidence 0.01)
2026-09-25 01:23:58.451 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:23:58.451 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [177] have(wooden_sword, 1) (remaining 4) -> craft stick x1 (conf 0.01): ok crafted 4 stick (0.0s)
2026-09-25 01:24:06.665 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:24:06.665 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [178] have(wooden_sword, 1) (remaining 3) -> wait inside (conf 1.00): FAILED failed: interrupted: took damage (skeleton nearby) (8.0s)
2026-09-25 01:24:17.630 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:24:17.630 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [179] have(wooden_sword, 1) (remaining 3) -> wait inside (conf 1.00): ok waited (time 795, door closed) (10.7s)
2026-09-25 01:24:28.279 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:24:28.279 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [180] have(wooden_sword, 1) (remaining 3) -> wait inside (conf 1.00): ok waited (time 1015, door closed) (10.4s)
2026-09-25 01:24:38.871 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:24:38.872 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [181] have(wooden_sword, 1) (remaining 3) -> wait inside (conf 1.00): ok waited (time 1235, door closed) (10.3s)
2026-09-25 01:24:49.732 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:24:49.733 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [182] have(wooden_sword, 1) (remaining 3) -> wait inside (conf 1.00): ok waited (time 1455, door closed) (10.6s)
2026-09-25 01:25:00.416 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:25:00.416 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [183] have(wooden_sword, 1) (remaining 3) -> wait inside (conf 1.00): ok waited (time 1655, door closed) (10.4s)
2026-09-25 01:25:11.102 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:25:11.103 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [184] have(wooden_sword, 1) (remaining 3) -> wait inside (conf 1.00): ok waited (time 1875, door closed) (10.4s)
2026-09-25 01:25:21.744 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:25:21.744 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [185] have(wooden_sword, 1) (remaining 3) -> wait inside (conf 1.00): ok waited (time 2095, door closed) (10.4s)
2026-09-25 01:25:24.164 | INFO     | ailoveshen.infrastructure.adapters.gemini.gemini_text_generator:_log_usage:205 - Gemini gemini-3.8-flash: 2255ms, prompt=942 thoughts=None output=54 total=996
2026-09-25 01:25:24.328 | INFO     | ailoveshen.application.use_cases.play:_decide_goal:381 - Goal: have(log, 3) (goal have(wooden_sword, 1) stalled (no progress in 8 steps)) - 木の剣や作業台を作るための基本的な木材を集めるため、まずは原木を採取します。; remaining 3
2026-09-25 01:25:24.328 | DEBUG    | ailoveshen.infrastructure.events:publish:61 - Publishing GoalSetEvent to 1 handler(s)
[goal] have(log, 3): 木の剣や作業台を作るための基本的な木材を集めるため、まずは原木を採取します。
2026-09-25 01:25:35.087 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:25:35.087 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [186] have(log, 3) (remaining 3) -> wait inside (conf 1.00): ok waited (time 2355, door closed) (10.5s)
2026-09-25 01:25:45.797 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:25:45.797 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [187] have(log, 3) (remaining 3) -> wait inside (conf 1.00): ok waited (time 2575, door closed) (10.4s)
2026-09-25 01:25:56.643 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:25:56.643 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [188] have(log, 3) (remaining 3) -> wait inside (conf 1.00): ok waited (time 2775, door closed) (10.6s)
2026-09-25 01:26:07.463 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:26:07.464 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [189] have(log, 3) (remaining 3) -> wait inside (conf 1.00): ok waited (time 2995, door closed) (10.5s)
2026-09-25 01:26:18.167 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:26:18.167 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [190] have(log, 3) (remaining 3) -> wait inside (conf 1.00): ok waited (time 3215, door closed) (10.4s)
2026-09-25 01:26:28.830 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:26:28.830 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [191] have(log, 3) (remaining 3) -> wait inside (conf 1.00): ok waited (time 3435, door closed) (10.4s)
2026-09-25 01:26:39.797 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:26:39.798 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [192] have(log, 3) (remaining 3) -> wait inside (conf 1.00): ok waited (time 3655, door closed) (10.7s)
2026-09-25 01:26:50.463 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:26:50.463 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [193] have(log, 3) (remaining 3) -> wait inside (conf 1.00): ok waited (time 3855, door closed) (10.4s)
2026-09-25 01:27:01.269 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:27:01.269 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [194] have(log, 3) (remaining 3) -> wait inside (conf 1.00): ok waited (time 4075, door closed) (10.5s)
2026-09-25 01:27:04.370 | INFO     | ailoveshen.infrastructure.adapters.gemini.gemini_text_generator:_log_usage:205 - Gemini gemini-3.8-flash: 2938ms, prompt=886 thoughts=None output=60 total=946
2026-09-25 01:27:04.535 | INFO     | ailoveshen.application.use_cases.play:_decide_goal:381 - Goal: have(log, 1) (goal have(log, 3) stalled (no progress in 8 steps)) - ドア前のスケルトンに注意しつつ、まずは最小限の木材を1つ確保して足がかりを作ります。; remaining 1
2026-09-25 01:27:04.535 | DEBUG    | ailoveshen.infrastructure.events:publish:61 - Publishing GoalSetEvent to 1 handler(s)
[goal] have(log, 1): ドア前のスケルトンに注意しつつ、まずは最小限の木材を1つ確保して足がかりを作ります。
2026-09-25 01:27:15.626 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:27:15.626 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [195] have(log, 1) (remaining 1) -> wait inside (conf 1.00): ok waited (time 4355, door closed) (10.9s)
2026-09-25 01:27:26.175 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:27:26.175 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [196] have(log, 1) (remaining 1) -> wait inside (conf 1.00): ok waited (time 4575, door closed) (10.3s)
2026-09-25 01:27:37.090 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:27:37.090 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [197] have(log, 1) (remaining 1) -> wait inside (conf 1.00): ok waited (time 4795, door closed) (10.6s)
2026-09-25 01:27:47.794 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:27:47.794 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [198] have(log, 1) (remaining 1) -> wait inside (conf 1.00): ok waited (time 5015, door closed) (10.4s)
2026-09-25 01:27:58.598 | DEBUG    | ailoveshen.infrastructure.events:publish:58 - No handlers registered for GameActionExecutedEvent
2026-09-25 01:27:58.598 | INFO     | ailoveshen.presentation.services.game_service:play:86 - [199] have(log, 1) (remaining 1) -> wait inside (conf 1.00): ok waited (time 5215, door closed) (10.5s)
